316499|12341298|1|15.26
316499|12423463|1|27.18
316548|12330319|1|5.40
316548|12188190|1|3.00
316548|12423463|1|27.18
316575|12307075|1|7.33
316575|12323614|1|22.02
316575|12339724|2|14.64
316575|12374032|1|25.50
316575|BN000267|1|0.00
316581|12276821|1|18.33
316581|12323614|1|22.02
316581|12266894|1|25.50
316581|12262529|1|5.00
316581|12370836|1|26.68
316581|12423463|1|27.18
316600|12357039|6|9.42
316600|12423921|1|26.28
316609|12330319|1|5.40
316609|12162636|1|10.20
316609|12380801|1|5.12
316609|12423463|1|27.18
316609|12423921|1|26.28
316609|BN000246|2|0.00
316612|12357039|6|9.42
316612|12340511|1|16.01
316612|12323614|1|22.02
316612|12266894|1|25.50
316622|12112702|1|19.86
316622|12380801|1|5.12
316641|12266894|1|25.50
316641|12380801|1|5.12
316641|BN000277|1|0.00
316641|12307075|1|7.33
316649|12338581|1|25.15
316719|12307075|1|7.33
316719|12276821|1|18.33
316719|12262529|1|5.00
316755|12330319|3|16.23
316755|12341298|1|15.26
316755|12423463|1|27.18
316755|BN000274|1|0.00
316805|12338581|1|25.15
316805|12423463|1|27.18
316805|BN000275|2|0.00
316814|12262529|1|5.00
316814|12341298|1|15.26
316814|12417162|1|16.35
316814|12307075|1|7.33
316814|12357039|6|9.42
316814|12266894|1|25.50
316821|12330319|1|5.40
316821|12302494|1|15.46
316821|12340511|1|16.01
316821|12276821|1|18.33
316825|12330319|2|10.82
316825|12266894|1|25.50
316825|12370836|1|26.68
316825|12380801|2|10.24
316825|12423463|1|27.18
316825|BN000274|1|0.00
316827|12330319|2|10.82
316827|12307075|1|7.33
316827|12357039|6|9.42
316827|12112702|1|19.86
316827|12314295|1|22.95
316827|BN000274|1|0.00
316830|12276821|1|18.33
316830|12370836|2|53.36
316830|12423921|1|26.28
316830|BN000275|2|0.00
316857|12423463|2|54.36
316857|12423921|2|52.56
316857|12417162|1|16.35
316857|BN000265|2|0.00
316857|BN000268|6|0.00
316857|BN000275|4|0.00
316857|12003780|1|21.66
316857|12276820|1|16.96
316857|12340511|1|16.01
316857|12323614|1|22.02
316857|12266894|1|25.50
316857|12262529|1|5.00
316857|12307075|1|7.33
316857|12180615|3|8.76
316892|12276820|1|16.96
316892|12112702|6|117.96
316892|12374032|1|25.50
316892|BN000276|6|0.00
316924|12307075|1|7.33
316924|BN000276|3|0.00
